??????????????????,AA ??:??,???????????????,?????????????(??84.51%),?????,??????,6/10,??,-,??,367.67,30.95,25.01%,???-???-???,???
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
??????????,AA ??:??,??????????????,??????????????????(??90.5%),?????,??????,6/10,??,-,??,242,14.9,122.1%,???-???-?????????,????????
?????????????????,AA+ ??:??,??????????,?????????(??51%),?????,??????,6/10,??,-,??,954.86,96.05,218.12%,???-???-???,???
??????????,AA+ ??:??,??????????,??????????????????(??100%),?????,??????,6/10,??,"??????????????????????????????????????????,????,???????????????????,?????????????,??????60%??????????A???????????,?????50.14%???,??????????????????,?????????????????????100%?????,???????????????????,??????????????2016?????,??????????????????,??2017?9??,???????38??,?????????,?????????????????99??,???????????????",??,18809.64,2106.19,573.44%,???,??
???????????????????,AA ??:??,???????????????,??????????????(??100%),?????,??????,6/10,??,"?????????????????????????????????,???????????????????????????????,??????????,??????????????????????????????????????????????????,????????????,2018???GDP 254.28??,????8.70%,??????????38.44??,????29.60%;????????,2018?????????13.6:28.3:58.1;??????????15.8%?",??,254.28,38.44,112.65%,???-???,????????
??????????????,AA ??:??,???????????????,??????????(??97.6%),?????,??????,6/10,??,"??????????,???????,??????226.46?,???????291.5?,??????????277.7?,????(???????)??????866.59?,?????????
   ?????????????????????????????,??????????????????????;??18?6??,???????7000?,????????????;???????????????????????20??,???????;18?9?????????74%,?????,?????????????,????????,???????????
   ???????????????,??????,?????????????",??,2135.94,251.4,365.52%,???-???-???,???
???????????????,AA+ ??:??,????????????,??????????(??100%),??,??????,6/10,??,-,??,1196.32,70.6,49.9%,???-???-???,???
?????????????,AA ??:??,????????????,??????????????????????(??63.16%),?????,??????,6/10,??,"??????1993???????????,???????????,??????????????????????,?????????????????2015-2017?????????????? 53.66 ??? 47.82 ???42.81 ??,???????,?????????,2017???????-25.12??2017??????????107.65?,??????(???)????63.33?,?????????
   ???????????????????????????????,??????????????,?????????,???????????,??????????????,???????1/3,????????????,??(12?3?)?????????((2018)?0108?1079?)? 
   ?????????????????????",??,1023,48.83,77.74%,????-????-??????????,????????
????????????????,AA+ ??:??,??????????,???????????????(??100%),?????,??????,6/10,??,"???2018?GDP?989.2?,??????????,??????????????????????????????,????????,??????????????,???????????????????????,????????,??/GDP???35%???????2?????(?????????,????????????),18????????255??
????????????????????,??????????????????????(??+??,?????),???????????????????,???????,19?3?????65.45%,??????,???????(84.26%)",??,989.2,78.6,266.86%,???-???-???,???
????????????,AA ??:??,??????????????,?????????????(??81.94%),?????,??????,6/10,??,"????????????????????,?????????????2018?,??????????????????????????95.47%,???????????,????????????????????????,?????????2018?????????5.34??,????????????(81.84%)???2018??,?????417.24??,????????????13.43??,?????????????????;?????93.79??,????????????????????????????;??94.22??,??????????????;??????181.43??,???????175.16????????115.66??,????35.62??,????(10.26??)??????;??????55.16????????,????????80.76??,??????????????????????,????88.52,?????????????????,????????????,????????,????????,???????????????",??,1525.69,141.73,394.42%,???-????,???
?????????????,AA+ ??:??,?????????????????,??????(??100%),?????,??????,6/10,??,"??????????,????,???????,?????????2018??????????61.6?,???????98.4?,?????????104.69?;2018????????(?????????)??????158?,?????????
  ???????????,???????????????????????19?3??,????????????????80?;19?3???????62%,???????????????,?18??????30????,????6%??,???????????????????????????????",??,582.6,61.6,256.89%,???-???-???,???
????????????,AA ??:??,??????????,??????????(??100%),?????,??????,6/10,??,-,??,3789.45,411.34,441.7%,???-???,???
??????????????????,AA+ ??:??,??????????,??????????????(??50%),???????,??????,6/10,??,"????????????????,????????,??????,????????????????????????(??????)????????,??????????????200?,???????;18?????175?,???45.52%,????????,??????????,???????",??,1051.46,133.6,237.14%,???-???-???,???
????????????,AA+ ??:??,????????????,???????????????????(??100%),?????,??????,6/10,??,"2018?????GDP 1918.1?,????????151.02?,????????79.18?,?????????68.85?,18???????????153.09?,18?????????????800?,?????????
????????????????????????????,???????????,?????AA+??,????????????????????????????????????????????;???????3??,??????????,??????????;?????????????????,??????,???????????;19?3?????59.91%,??????,?????????,?????;?????????????,??????????????",??,1918.1,151.02,532.28%,???-????,???
???????????????,AA+ ??:??,???????????????,??????(??100%),???????,??????,6/10,??,-,??,1751.1,151.44,49.55%,???-???,???
??????????????,AA ??:??,?????????????????,???????????????????(??99.63%),?????,??????,6/10,??,-,??,0,463.7,439.18%,???-????,???
????????????????,AA+ ??:??,??????????,????????????????????(??100%),?????,??????,6/10,??,"?????????,?????,???????????,2018?GDP 764.6?,?????????,????????,??????????????????,??????????????????,????,18?9??????353?,???60%,???????18?3??????87?,????40%,???????????????,?????????",??,764.6,72.7,640.74%,???-???-???,???
?????????????,AA ??:??,??????????????,????????????(??100%),?????,??????,6/10,??,-,??,1110.21,97.09,73.39%,???-???,???
???????(??)????,AA+ ??:??,??????????,??????(??100%),?????,??????,6/10,??,"???????GDP???????????,2017?GDP 2074.75?,??????110.59?,????402.6?,?????????376.87?,18?6??7?????(4???,3???)??????1076.33?,?????????
??????????,?????????????????,???????,????????,18?9?????69.4%,????????????????,?????????50?,?????????????????,?????????????????????,?????,???????",??,2303.82,124.54,592.11%,???-???,???
???????????,AA+ ??:??,?????????????????,?????????(??100%),?????,??????,6/10,??,"??????????,????????????????,??????,??????????????????????????????,??????????????????????????????????,???????????????????,????????,???????,????????;?????????,19?3?????65.55%????????,???????,???????????????????????????",??,989.2,78.6,266.86%,???-???-???,???
????????????????,AA ??:??,???????????????,???????????????(??100%),?????,??????,6/10,??,-,??,735.8,81.8,14.64%,???-???-???,???
??????????????,AA ??:??,??????????????,??????????????(??100%),?????,??????,6/10,??,-,-,127.38,22.44,-,???-???-???????????,????????
???????????????????,AA ??:??,????????????,??????????????????(??100%),?????,??????,6/10,??,-,??,1404.55,126.36,696.77%,???-???-???,???
???????????????,AA+ ??:??,??????????????,??????????????(??100%),?????,??????,6/10,??,"????????????,??????“???”???,??????,18?GDP 1252.4?,??????????????????????,????????????????,????????????????,?????????????????,????????,18?????280?,???59.33%,?????39.34%,??????,???????",??,1252.4,104.6,86.79%,???-???-???,???
???????????????,AA+ ??:??,???????????????,????????(??100%),?????,??????,6/10,??,-,??,6755.23,526.21,439.28%,???-???,???
?????????????,AA+ ??:??,??????????,??????(??100%),?????,??????,6/10,??,"??????????,???????,2018?GDP????7??????6?,????????(2018????????81.17?)?2018??????????83.74??(????36.49?,????47.26?),2018??????(??????)?????130?,?????????
?????????????,????????,???????????????????????????????,???????,??????,?????????????????????,?????????????",??,506,47.51,273.44%,???-???-???,???
???????????????,AA+ ??:??,????????????,??????(??100%),?????,??????,6/10,??,"???????????,?????????????,??????????????????????,??????????????????????????,?????????????????????????????????,??????????????,??2017????????????;??????,????????????????????,????????;??????????????????????????,??????,?????????,???????????2016?2017??2018?,??????????22.87???11.18???11.96??,???????5.56???3.41???3.47?????2018??,???????????????38.60%,???????119??,????????21.15??????,????????????49.62??,?????18.69??,??74.88??,??????30.47??,????81.13??,???????(??????)134.25???",??,1091.07,77.29,113.17%,???-???-???,???
?????????????,AA ??:??,??????????,??????????????????(??100%),?????,??????,6/10,??,"?????????,2017?GDP 1794?,???9??????8?,??????110.38?,???????77.42?,?????????294?,??????????130?,?????????
??????????????????,??????,????????,??????,??????????????????????????;?????????????;18?9???????60%,????????,??????????;????????????????,?????????????",??,1942.8,120.42,124.59%,???-???,???
????????????????,AA+ ??:??,???????????????,???????????(??100%),?????,??????,6/10,??,"????????????,?????,?????,????????????????????2018???????233.43?,???????190.19?,????????176.25?,3?????(??????)??????695?,?????????
???????????????????,????????,??????,????????????????????????????????,??????????(???????????????)??????????????????????,19?6?????497?,???67.64%,???????,?????;???,??????????????,??????,????????,????????",??,744.13,48.67,495.82%,???-???-????-??????????,????????
??????????????,AA+ ??:??,?????????????????,?????????(??90%),?????,??????,6/10,??,"????????????,??????????90%,???????????????????????????????????????????????????????????????????????????????2018??,???????242.61?,??????????????????????????????????21.67%,????????????39.04?,2018???????10.67????????0.9?,??????????????????,????????????",??,0,61.7,1151.44%,???-???,???
???????????????,AA ??:??,???????????????,?????????????????(??100%),?????,??????,6/10,??,"????????????,????????,17?GDP167.5?;?????????????????,???????????????;??????????????,???????????,????????,?????????????????????;???,???????????,?????,??????;18?9???????47.5%,??????;???????????????,????????",??,1124,160.6,316.81%,???-???-???,???
????????????,AA+ ??:??,?????????????????,????????????????(??94.9%),?????,??????,6/10,??,"????????,2017?????,????,????????,??????????,??????????;2018???????53.2?,???????156.2?,????????93.6??
     ???2018?4??????????,????????????????,?????????,????????????????????????;?????????????,???????????????????,???????;2019?3?????50.31%,??????,??????;?????????????????????????????",??,539.6,53.2,322.25%,???-???-???,???
????????,AA- ??:??,??????????,???????(??100%),?????,??????,6/10,??,-,??,725.09,20.4,316.83%,???-???-???,???
?????????????,AA ??:??,?????????????????,????????????(??62.56%),?????,??????,6/10,??,-,??,351.1,83.77,28.77%,???-???,???
?????????????,AA+ ??:??,??????????,??????????????????(??100%),????,??????,6/10,??,"???2018??GDP?3947.63?,???????9???????4?,???????????;????????218.75?,??????????????,?309%???????????????????,?????????????????????????,????????????????,???????????;???????(19?3??66%)?????????????",??,3947.63,218.75,231%,???-???,???
???????????????,AA+ ??:??,?????????????????,????????????(??100%),?????,??????,6/10,??,"???????????,?????????,?????,2018?GDP?948?,????312.65?,??????????????????,18???????153.2?,????(????)????44.18?,??/GDP?20.82%?????????????????,18????????20??????????????????????????,????????,??????,????(19?3??42%),????????",??,948.02,71.1,59.7%,???-???-???,???
????????????(??)????,AA+ ??:??,???????????????,?????????(??84.46%),?????,??????,6/10,??,"????????????,????????,?????????;??????????,?????????????????,????;16???????????,??10??????,??????BBB+,????;18?3?????60.7%,??????,??????;?????????????,????????,????????,???????",??,724.78,63.52,419.89%,???-???,???
????????????,AA+ ??:??,?????????????????,?????????????????(??100%),?????,??????,6/10,??,"??????????,????????,??????,?????2?????????2???????2015?????????,??????????????????,??????????2018??????????????????????,2018??????????41.7??,????????????,????????,2017????????208.49??2017???????????79.25?,????(???????)????714.81?,???????????
???????????????,??????????,??????????????????????????????;??????????????,???????????????????????????,17???????????115.37??????,????????,????76.2%??69.5%?????????????(18?9??70%),???????134%,???????,????????;????????????,???????,????????????????,???????,??????????,????????",??,0,0,-,???-???-???-???????,????????
???????????????,AA ??:??,???????????????,??????(??100%),??,??????,6/10,??,"???????????????,2017??????????????38????????????????????,???????????????????????????,??????????????,????????2017?6??,???????????,????????,?????????????????????,2017?6?????????????14.60??,???????",??,1102.1,78.01,54.82%,???-???-???,???
????????????,AA+ ??:??,??????????,??????????????(??100%),?????,??????,6/10,??,"????????????????????????????,GDP???????????????11%??,?15???GDP????,16???????,???????????;???????????????????,???????????????????????,????????,??????;????????????,?????????????,????????,16?????????????,??????",??,558.56,39.07,133.49%,???-???-?????????????,????????
???????????,AA+ ??:??,?????????????????,??????(??100%),?????,??????,6/10,??,"???????????,2017?GDP?????????????????????,?????????,????????????????????,????????,???????,????????,??/GDP??21%???????????????,????????????????????????????????,??????????????????????,??????,???????????,???????????????,?????????",??,1078.52,88,180.9%,???-???-???,???
?????????,AA ??:??,??????????????,??????????????????(??100%),?????,??????,6/10,??,-,??,1343.9,94.7,41.91%,???-???,???
?????????????????,AA ??:??,???????????????,??????(??100%),?????,??????,6/10,??,-,??,2376.45,89.1,217.64%,???-???,???
?????????????????????,AA+ ??:??,???????????????,??????????????????????(??99.31%),?????,??????,6/10,??,"?????????????????,??????,2017???????79?,???????50?,2018?11?20???????????172.59?,2017?????3?????(???????????????????)??????256.27?,?????????
??????????????????????,?????????????????????,??????,??????????????????????????,??????????,??????,????????2018?3??,??????????44??,???????????,?????????2018?9??,???????,????????,????????",??,476.4,89.79,281.69%,????????-?????-???????????,????????
???????????????,AA ??:??,??????????????,????????????(??100%),?????,??????,6/10,??,"?????????????????????????????????????????????,??????????????????????????????????????????????????????????????????2018??????GDP 3947.63??,????8.70%,??????????218.75??,????7.2%,??????????11.3:48.1:40.6???11.1:47.8:41.1,??????????11.4%?2018???????12.58??,????32.70%,?????16.61%,???1.26??,??????0.14??,??????????????????????????????,?????????????????????17.55??,??????????????2018??,?????191.13??,????16.23%,??????????????72.21%,????????????????????????-0.14???-22.43??,??????????29.68??,??????????????112.26??,????24.13%,?????????64.85%???58.74%,????????????????????????,????????;????/EBITDA?23.05,???????????????45.10??,?????????????,??????????,???????,?????????,????????,????????,??????,???????????????????????",??,3947.63,218.75,231%,???-???,???
